product_id,product_name,aisle_id,department_id,nid
39309,Refresh Juicing Greens,123,4,1643
39314,Organic Original Soymilk,91,16,1828
39324,Just Cherries Resealable Pouch,117,19,909
39332,Dried Mangoes,117,19,535
39339,Green Vibrance +25 Billion Probiotics,47,11,1457
39346,"Camembert, Original",2,16,549
39348,Gummy Vitamin C Slices Plus Vitamin E,47,11,7666
39349,Sliced Varzi Salami Meat,96,20,3165
39358,Strawberry Banana Yogurt Smoothie,120,16,1145
39372,Sweet Curry with Lentils Quinoa Burgers,42,1,3414
39391,Prosciutto Cotto,96,20,1924
39403,Light & Fit Caramel Crunch Yogurt,120,16,1144
39408,Gala Apples,24,4,673
39411,Organic Cinnamon Harvest Cereal,121,14,2818
39416,Acetyl L Carnitine 500mg,47,11,8087
39419,3 in 1 Healthy Trinity Probiotic Dietary Supplement Capsules,47,11,8137
39428,Peaches Large,24,4,425
39429,Organic Large Flour Tortillas 6 Count,128,3,3029
39432,Italian Round Loaf,112,3,515
39438,Cherry Works Tart Cherry Concentrate Montmorency,47,11,3968
39448,Cold Brew Coffee Mocha,91,16,232
39454,Vitamin C Supplement Drops,47,11,4128
39471,Nonfat Plain Soy Milk,120,16,307
39473,"Gluten Free Granola, Extreme Fruit and Nut, Family Value Size",57,14,7222
39475,Total Greek Strained Yogurt,120,16,1766
39482,Orange/Mango Flavor Multi Vitamin & Mineral,47,11,3176
39488,Enriched Bran Flakes Cereal,121,14,830
39489,Light & Fit Nonfat Peach Yogurt,120,16,1145
39493,Stuffed Mushrooms,123,4,453
39495,Cauliflower Rice,123,4,5
39498,Green Apple Sparkling Water,24,4,386
39501,Heirloom Tomatoes,83,4,46
39521,Premium Potatoes Organic Fingerling Medley,123,4,2801
39524,More Milk Plus,47,11,856
39527,Chocolate Lowfat Milk,84,16,1161
39548,Pacific Rose Apple,24,4,615
39550,Berry Vanilla Puffs,121,14,1191
39553,Phosphorus 30 C,47,11,143
39554,Original Light Flatbread Wraps,128,3,2107
39558,Gold Potato,83,4,672
39560,Go Lean Crunch! Honey Almond Flax Cereal,121,14,5610
39574,Thin Sliced Honey Ham,96,20,1129
39586,"Critical Care, 50 Billion, One a Day, Capsules",47,11,8346
39588,Organic Brown Clamshell Specialty Mushrooms,83,4,3467
39589,Grassmilk Organic Fat Free Milk,91,16,2954
39590,Light Bologna,96,20,672
39598,"Granola, Artisan, Cranberry",57,14,440
39599,Seasonal Blood Orange Yoghurt,120,16,2242
39612,Grated Pecorino Romano Cheese,2,16,731
39613,Whole Grain Ancient Grain Bread,112,3,2572
39615,Original Sweetened Dried Cranberries,117,19,1878
39618,Simply 100 Peach Blended  Non-Fat Greek Yogurt,120,16,2242
39621,Organic Artichoke,83,4,1135
39624,"Vitamin C, 500 mg, Chewable Wafers, Peach, Passionfruit and Mango Flavor",47,11,6963
39629,Your Life Multi Prenatal Softgels,47,11,5570
39639,Unsweetened Plain Soy Yogurt,120,16,1144
39646,"Red Onions, Fresh Diced",123,4,1306
39656,California Grown Chopped Dates,117,19,193
39677,Cashews Roasted With A Handful Of Herbs,117,19,3462
39702,Low Fat Milk,84,16,307
39716,Multivitamin And Multimineral Supplement Tablets For Women,47,11,5393
39722,Stone Ground Organic Corn Tortillas,128,3,4748
39736,Sensational Tasting All Natural Probiotic Rose Yogurt Drink,120,16,8132
39742,Sun Dried Tomatoes with Italian Herbs,117,19,2035
39749,Feta Cheese with Herbs & Spices in Oil,2,16,4116
39767,Rotisserie Seasoned Chicken Breast,96,20,5667
39771,"Kava Kava Root, Liquid Herbal Extract",47,11,4744
39775,Cashew Milk Vanilla,84,16,86
39780,The original Pizza Naan Cilantro Pesto,42,1,5776
39784,Black Cherry Bio Kefir Cultured Milk,120,16,6852
39790,Magnesium 250 mg,47,11,568
39794,Red Plum,24,4,537
39801,Oatmeal Chocolate Chip Lactation Cookie,91,16,3951
39808,Natural California  Raisins,117,19,46
39825,Deep Green Power Blends Salad Mix,83,4,4374
39832,Rise Krisipies Toasted Rice Cereal,121,14,3259
39834,Chocolate Low Fat Milk,84,16,2302
39844,Mini Sweet Peppers,83,4,1191
39848,Cranberry Fruit Dietary Supplement,47,11,1624
39854,Fruteria Chewy Mango Strawberry Chewy Granola Bars,57,14,6168
39855,Naturally Sun Dried Organic Raisins,117,19,251
39859,Soft White Bread,112,3,295
39863,Organic 2% Milk,84,16,2659
39867,Lunch To-Go Light Tuna,95,15,3135
39868,Sea Salt Slow Roasted Pumpkin Seeds,117,19,5835
39872,Drinkable Strawberry Banana Yogurt,120,16,1056
39877,Organic Granny Smith Apple,24,4,799
39881,Organic 7 Grain Non-Dairy Vanilla Beverage,91,16,5284
39883,Herb Cashew Reserve,91,16,869
39885,Vanilla Cranberry Granola,57,14,1144
39896,Tangerine Nordic Omega-3 Gummy Fish,47,11,801
39911,Sensible Foods Kale Veggie Burgers - 4 CT,42,1,7285
39922,Celery Sticks,123,4,194
39925,Grand-Mere Pork & Chicken Liver Pate With Armagnac,96,20,4977
39928,Organic Kiwi,24,4,1174
39929,Organic Heirloom Tomatoes,83,4,3453
39939,Alpha Lipoic Sustain 300mg w/ Biotin Tablets,47,11,7955
39956,Cranberry Extract,47,11,440
39978,D3 1000 Iu Softgels,47,11,1512
39981,Italian Meatballs,42,1,335
39982,Sausage  Links,42,1,453
39991,Seedless Grapes Green,24,4,1196
39993,Vine Ripe Tomatoes,83,4,54
39998,Red Salmon,95,15,422
40001,Vanilla 0% Milkfat Yogurt,120,16,130
40009,Red Seedless Grapes Bunch,24,4,1196
40010,Rolled Fillets Of Anchovies,95,15,4460
40011,Organic Sprouted Pumpkin Seeds,117,19,3382
40020,Alive! Prenatal Gummy Vitamins,47,11,8135
40021,Kix Crispy Corn Puffs Cereal,121,14,6779
40035,Country Fresh TruMoo Chocolate 1% Lowfat Milk,84,16,6285
40051,Raw for Enzymes Women,47,11,132
40053,Port Salut,2,16,673
40060,Healthful Steal Cut Oats & Honey,112,3,6328
40062,Original Golden Grahams,121,14,85
40073,Fuji Apple,24,4,672
40075,"Skin, Nails & Hair Multivitamin & Mineral Dietary Supplement",47,11,1457
40081,Almondmilk Vanilla Lactose Free & Soy Free,91,16,4151
40082,Bold Chipotle Chicken Lunch Meat,96,20,6811
40094,Wild Sardines In Spring Water,95,15,1642
40120,Organic Multigrain Bread,112,3,288
40124,Cashew Almond Pistachio Blend,117,19,1144
40128,Greek 100 Whips! Black Cherry Yogurt,120,16,5610
40146,Almond Milk Hazelnut Creamer,91,16,86
40147,Despicable Me Bello! Strawberry Banana/Bello! Strawberry Variety Pack Low Fat Yogurt,120,16,5610
40148,Organic Ancient Grains Crispbread,121,14,1129
40150,Fat Free Premium Croutons Garlic Caesar Flavor,112,3,4898
40156,Sheep Milk Plain Yogurt,120,16,130
40167,Focaccia With Olive Oil & Rosemary,112,3,4935
40169,Parmigiano Reggiano 24 Month,2,16,3864
40172,Deli Shaved Honey Ham,96,20,2533
40174,2% Reduced Fat Organic Milk,84,16,7621
40182,Sambucus Organic Elderberry + Vitamin C Zinc Lozenges,47,11,6599
40183,Organic Grade A Raw Whole Milk,84,16,7164
40198,Blueberry Yoghurt,120,16,1144
40201,Vitamin D,47,11,568
40205,Uncurred Hot Italian Salami,96,20,6126
40212,Honey Oat Clusters,121,14,223
40216,Yukon Gold Potatoes,83,4,515
40217,Yogurt Covered Raisins,117,19,2219
40220,Trix Strawberry Banana Bash Low Fat Yogurt,120,16,3031
40235,Organic Bartlett Pears,24,4,647
40246,Vitamin D Organic Extra Virgin Olive Oil 1000 Mg Softgels,47,11,7288
40247,Vintage Choice Classic Vermont Cheddar Cheese Extra Sharp,2,16,5210
40251,Tuna Fillets in Spring Water,95,15,3452
40252,Spirulina Powder,47,11,1274
40254,Protein Oats & Honey Cheerios,121,14,1694
40255,Vegetable Tray With Ranch Dip,123,4,697
40278,Special K Original,121,14,675
40279,Bean Sprouts,83,4,46
40280,"Yogurt, Drinkable, Blueberry",120,16,1223
40282,Salmon Creations Mango Chipotle Salmon,95,15,2979
40289,Organic Flax Plus Multibran Flakes Cereal,121,14,5284
40292,Greek Yogurt 100 Calories Whips Vanilla Cupcake,120,16,1144
40298,"Bread, Essential Flax Seed",112,3,928
40299,Soft Taco Flour Tortillas,128,3,2475
40309,Spicy Thai Chili Seasoned Tuna Medley,95,15,1972
40310,Oven Roasted Turkey Breast,96,20,335
40311,Organic Mixed Baby Kale Salad,123,4,4374
40317,Echo Caviar,95,15,1056
40323,Coffee Bean Chia Pod,120,16,2057
40327,Evening Primrose Oil,47,11,889
40331,Slow Roasted BBQ Style Chick'n,42,1,5031
40332,"Cage Free Brown Eggs-Large, Grade A",86,16,1545
40334,Organic White Pita Bread,128,3,1188
40337,"Fish Oil, Odorless, Omega-3, 1000 mg, Softgels",47,11,2938
40338,Leafy Green Romaine Lettuce,123,4,1176
40339,Maple Greek Yogurt,120,16,1056
40344,All-Bran Complete Wheat Flakes Cereal,121,14,3975
40348,Large Burrito Flour Tortillas,128,3,4914
40351,Gluten-Free Multi Seed Rice Bread,112,3,3629
40354,California Clementines,24,4,431
40368,Solid Tuna Fillet In Spring Water,95,15,7384
40372,Vitamin Code Women's Multivitamin,47,11,5246
40379,Italian Sausage & Fire-Roasted Veggie Pizza,42,1,5813
40384,Ultra Soy Non Dairy Beverage,91,16,2602
40387,Blood Builder Multivitamin Tablets,47,11,7498
40427,Organic Gluten Free Crispy Brown Rice Cereal,121,14,7834
40434,Apple Slices,123,4,515
40440,Vanilla Blended Whole Milk Greek Yogurt,120,16,1231
40451,Breakfast Pack,121,14,672
40476,Egg Replacer,86,16,132
40477,Unsweetened Horchata,91,16,1005
40484,Low Sodium Chunk Light Tuna in Water,95,15,2497
40495,Honey Nut Tasteeos,121,14,1196
40510,Mountain Huckleberry Lowfat Yogurt,120,16,1144
40511,Organic Gouda Bar,2,16,567
40516,Organic Romaine Hearts,123,4,799
40529,Red Wax Gouda Cheese,2,16,567
40542,"6\"" Yellow Corn Tortillas",128,3,6466
40543,Kid's Choice Special Formula Variety Bread White,112,3,7450
40553,Simply 100 Crunch Lem Meringu,120,16,306
40556,Cornbread,112,3,515
40563,Organic Russian Fingerling Potatoes,83,4,697
40566,System-Six Powerful Weight Loss Support,47,11,542
40571,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,120,16,5350
40574,Rice Cereal,121,14,602
40578,Purple Potatoes,83,4,515
40583,Non Fat Plain Goat Yogurt,120,16,130
40588,Hepar Sulphuris Calcareum 30 C - 80 CT,47,11,7226
40599,"Macadamias, Maui Onion, Sweet",117,19,3786
40601,Grillers Original Veggie Burgers,42,1,7285
40602,Vitamin D3 1000 I.U.,47,11,6112
40612,Shishito Peppers,83,4,1048
40646,Jicama Sticks,123,4,112
40654,1% Lowfat Cultured Buttermilk,84,16,6285
40655,Chopped Bbq Ranch Protein Kit,123,4,4781
40666,Plain Goat Cheese,2,16,602
40691,Whole Jersey Milk Low Pasteurized,84,16,6320
40697,"Burgers, Chile Relleno",42,1,2446
40699,Golden Nugget Mandarin,24,4,1155
40706,Organic Grape Tomatoes,123,4,799
40708,Fennel,83,4,384
40712,Black Figs,24,4,661
40718,Jumbo Salted Roasted Peanuts,117,19,2406
40723,Organic Cripps Pink Apples,24,4,45
40724,Soy Free Buttery Spread with Olive Oil,91,16,7362
40726,"Tortillas, Artisan Corn",128,3,2628
40736,Vitamin D3 Gummies,47,11,3150
40759,"Unsweetened Almond Breeze, Almond Milk, Original",91,16,1608
40761,Pomegranate Seeds,123,4,1004
40763,Pumpkin Yoghurt,120,16,627
40771,Salt and Pepper Cashews,117,19,1357
40772,Mixed Nuts,117,19,615
40779,Greek Yogurt Peach & Chia,120,16,3086
40785,Hemp Plus Granola,57,14,326
40787,"Bread, Healthy Multi-Grain",112,3,2020
40789,Soy Free Buttery Sticks,91,16,138
40814,Calcium Citrate Magnesium Vitamin D3 Caplets,47,11,7288
40828,Immune Plus Super Orange,47,11,862
40830,Activia Nonfat Light Strawberry Yogurt,120,16,2242
40833,Feta Crumbled Garlic & Herb Cheese,2,16,4111
40836,Anaheim Pepper,83,4,515
40839,High Potency Magnesium 400mg,47,11,7226
40852,Lactose Free Fat Free Milk,91,16,4199
40858,Organic Navel Oranges,123,4,202
40874,Women's One Daily Multivitamin,47,11,4577
40886,Salame Genoa,96,20,489
40897,Kale,123,4,658
40904,Sweet Hawaiian Bread,112,3,1129
40908,"Organic Green Chickpeas Chipotle, Black Beans Sweet Corn Meal",123,4,2986
40924,Zinc Echinacea Cherry Lozenges,47,11,6501
40935,Special K Cinnamon Pecan Cereal,121,14,6779
40938,The Amazing Egg Cholesterol Free,86,16,3479
40942,Grape Tomato,83,4,615
40944,Grapefruit Holiday Box,24,4,893
40951,Paulared Apple,24,4,669
40962,Mediterranee Cappuccino Yogurt,120,16,2345
40972,Turmeric Supreme Pain,47,11,197
40973,Cocoa Roasted Almonds,117,19,538
40989,Raw Unsalted Sunflower Seeds,117,19,1832
40991,Organic Rockin' Rye Bread,112,3,3873
41012,Pro-Teen Crunch Cereal,121,14,1821
41019,Cajun Turkey,96,20,124
41029,Vanilla Artisan Granola,57,14,938
41035,Fresh Bee Pollen Whole Granules,47,11,6790
41039,Cut Broccoli,123,4,532
41060,Ultimate Flora Womens Complete 90 Billion Capsules,47,11,1495
41065,Organic Yellow Squash,83,4,132
41079,1.5% Milkfat Grade A Pasteurized Lowfat Cottage Cheese,120,16,2678
41084,Stoplight Peppers,123,4,537
41090,Calcium Citrate,47,11,582
41107,Zante Currants,117,19,38
41113,Organic Vanilla Rice Milk,91,16,3259
41120,Prime Fillet Solid White Albacore in Water,95,15,8102
41135,Shaved Brussels Sprouts,123,4,46
41141,Organic Country Italian Artisan Bread,112,3,3318
41148,Hard Cooked Eggs,86,16,453
41151,Green Vibrance Powder,47,11,2960
41156,Dried Morella Cherries,117,19,687
41160,Spiral Ham,122,12,672
41162,"Grapes, Certified Organic, California, Black Seedless",123,4,2337
41168,Sliced Prosciutto Piccante,96,20,1510
41173,Honey Oat Clusters Cereal,57,14,2693
41180,Sugar Free Multi-Vitamin & Mineral Gummy Bears,47,11,4271
41191,Chelated Zinc 50 mg Caplets,47,11,8770
41213,French Loaf,112,3,515
41220,Organic Romaine Lettuce,83,4,816
41226,Shredded Wheat Bite Size Cereal,121,14,3684
41227,Sweet Potato Ribbons,83,4,453
41237,Raspberry Coconut Oatmeal Fruit Squeeze,121,14,1144
41242,Strawberry Lowfat Yogurt,120,16,627
41243,Fruit Juice Sweetened Millet Rice Cereal,121,14,3091
41245,Dried & Sweet Cranberries,117,19,724
41252,Summer Squash and Corn Ravioli in Egg Pasta,83,4,2759
41259,Poblano Pepper,83,4,106
41261,"Light Calcium, with Magnesium, Natural Orange Flavor",47,11,2489
41271,O'Soy Fruit on the Bottom Blueberry Organic Soy Yogurt,120,16,1144
41273,Broccoli Florets,123,4,486
41277,French Bread,112,3,515
41281,Cocoa Banana Trail Mix,117,19,801
41286,Sardines in Water,95,15,355
41289,Super Seedz Sea Salt Shelled Gourmet Pumpkin Seeds,117,19,5365
41299,Microwavable Petite Carrots,123,4,2395
41303,Almond Breeze Reduced Sugar Vanilla Almondmilk,84,16,6168
41315,Organic Handmade Granola,57,14,2105
41325,Organic Raw Cashews,117,19,1357
41329,Carrot And Celery Sticks,123,4,89
41332,Organic Recipe Granola,57,14,2008
41349,Dairy Free Greek Yogurt Strawberry,120,16,2242
41351,Family Size Naturally Flavored Whole Grain Oats Cereal,121,14,5771
41357,Gh Party Favorite Jicama Sticks,123,4,3081
41358,Burger Roasted Garlic & Quinoa,42,1,1751
41360,Maple-icious Pecan Soft Baked Granola,57,14,1567
41366,Honey Turkey Breast Pre-Sliced Deli,96,20,5667
41367,Frosted Mini-Wheats Blueberry Cereal,121,14,7967
41373,Original Smooth Style Strawberry Flavored Low Fat Yogurt,120,16,3679
41379,Complete Omega Junior Lemon 500mg softgels,47,11,3441
41380,Country Style Pork Ribs,122,12,2055
41381,Quaker Real Medleys Peach Apple Walnut Multigrain Cereal,121,14,4772
41382,Organic Freeze Dried Pomegrante Powder,117,19,7402
41383,Family Size Hearts of Romaine,123,4,207
41386,Night Serum,47,11,537
41412,"Kefir, Pomegranate, Acai & Strawberry",120,16,3857
41419,Craisins,117,19,460
41425,"Bread, 12 Grain with Omega-3",112,3,5492
41466,Calcium 1200 mg Plus 1000 IU Vitamin D3 Rapid Release Liquid Softgels,47,11,7288
41468,Whole Carrots,83,4,584
41469,Seeded Italian Bread,112,3,1129
41476,Gluten Free Honey Nut Granola Mix,121,14,326
41488,Chocolate Milk,84,16,453
41492,Country Ranch Salad Kit,123,4,697
41493,Parmesan Artisan Salami,96,20,718
41497,"Soymilk, Vanilla",91,16,126
41503,Butter Toasted Peanuts,117,19,335
41523,PreNatal Multivitamin Adult,47,11,1386
41531,Tomato Gourmet Medley True Rebel Mix,123,4,6423
41533,Twix Vanilla Yogurt,120,16,1144
41534,Shredded Lettuce,123,4,1331
41535,Rice Pecan Bread,112,3,1339
41540,Organic Whole White Mushrooms,83,4,768
41548,Mango Peach Passion Cereal,121,14,3176
41561,Organic Potatoes,83,4,656
41565,Carrot Sticks,83,4,515
41571,Semi-soft Goat Cheese Bathed in Red Wine,2,16,179
41584,Cantaloupes,24,4,1294
41586,U.T. Vibrance Tablets,47,11,2728
41589,Chocolate Oat Clusters,121,14,365
41597,Organic Jumbo Eggs,86,16,2522
41599,Organic Echinacea Herb Capsules,47,11,1112
41600,Jersey Milk Organic Whole Yogurt,120,16,1231
41602,Deli Select Ultra Thin Honey Ham,96,20,3252
41620,Shredded Smokey Barbecue Beets,123,4,1102
41625,Organic Half Spring Mix,123,4,3840
41628,Henry & Lisa's Wild Alaskan Pink Salmon,95,15,3547
41635,Selects Solid Light Tuna in Extra Virgin Olive Oil,95,15,5657
41636,"Bread, French Baguette, Mini",112,3,1466
41644,Multigrain Oatbran Cereal,121,14,288
41645,"Cashew Mix, Raspberry Crumble",117,19,1808
41648,Biotin 1000 mcg Tablets,47,11,8770
41663,Cauliflower Sandwich Thins,128,3,2547
41677,Flax Oil,47,11,656
41678,Beyond Chicken Southwest Style Strips,42,1,2831
41687,Honey Puffs Cereal,121,14,715
41690,California Cauliflower,83,4,1720
41696,Yellow Potatoes,83,4,515
41729,Sweet Grape Tomatoes,83,4,615
41730,Goat Brie,2,16,570
41743,Organic Shiitake Mushrooms,123,4,1048
41744,Organic Cacao Beans,117,19,2700
41749,Organic Dried Tart Cherries & Sultana Raisins,117,19,4508
41765,Club Sandwich Variety Pack,96,20,697
41770,Dried Cherry Montmorency Tart,117,19,349
41771,Fresh European Style Baby Spinach,123,4,947
41772,Organic Jumbo Garlic,83,4,361
41778,Nonfat with FOS Organic Original Kefir,120,16,1500
41787,Bartlett Pears,24,4,647
41788,Organic Creamy Cashewmilk,91,16,232
41795,Purple Bell Peppers,83,4,1693
41796,Cherry Cultured Lowfat Milk Kefir Smoothie,120,16,2242
41806,Organic Greek Whole Milk Blended Strawberry Yogurt,120,16,1056
41813,Spanish Onion,123,4,515
41815,Ham & Turkey Breast Sub Kit,96,20,3410
41821,Ham,96,20,672
41826,Soft and Chewy Coconut Cashew Granola,57,14,5881
41832,Solid White Albacore,95,15,371
41844,Honey Nut Cheerios,121,14,2841
41849,Norwegian Unflavored Cold Liver Oil,47,11,6320
41855,Endless Summer Mix,123,4,493
41874,Villagio Marzano Heavenly Tomatoes,83,4,489
41881,My Kind Organics Orange Vitamin C Spray,47,11,1625
41883,Sweet Cream Buttermilk,84,16,1144
41890,Organic Mesa Sunrise Cereal,121,14,799
41904,"Kefir, Organic, Mango, Orange & Pineapple",120,16,2841
41905,Strawberry Banana Peach Light & Fit Nonfat Yogurt,120,16,1056
41906,Immune Support Supplement for Kids Assorted Fruit Flavored,47,11,5246
41949,Heritage O's Multigrain Cereal,121,14,3179
41950,Organic Tomato Cluster,83,4,568
41960,"Organic Daikon Root, Bunch",83,4,421
41965,Ham Slices Naturally Hickory Smoked,96,20,1129
41966,Cored Pineapple,123,4,769
41974,English Muffin Toasting Bread,112,3,1782
41975,Crunchy Almond Cereal,121,14,1544
41983,Le Brie Mini Soft Ripened Cheese,2,16,145
41988,Corn Tortilla,128,3,2575
41999,Cut Tulips (Choose Color),83,4,153
42001,"Tuna Ventresca, in Olive Oil",95,15,788
42005,Organic 1% Lowfat Chocolate Milk,84,16,6285
42007,American Yellow Cheese,2,16,515
42016,Non GMO Organic Brown Eggs,86,16,905
42020,Purple Potatoes Bag,123,4,453
42022,Jr Organic Chocolate Banana Granola,57,14,6168
42027,Cranberry 450mg Extract Softgels - 60 CT,47,11,7048
42029,Qi'a Gluten Free Oatmeal Superseeds and Grains packets,121,14,7834
42032,96% Lean Ground Beef,122,12,3271
42036,Low Fat Strawberry Raspberry Granola,57,14,1144
42039,Larch Larix Decidua,47,11,1720
42041,Honey Sesame Pumpkin Seeds,117,19,23
42046,Pepper Jack Flavor Cheese Alternative,91,16,2801
42048,Crispy Fruit Freeze-Dried Tangerine - 6 PK,117,19,5129
42049,Pane Turano Italian Bread,112,3,2910
42050,Ultragrain Tortillas 8 Taco Size,128,3,5468
42053,Wild Caught Skinless & Boneless Alaskan Pink Salmon,95,15,4390
42059,Boneless Beef Top Sirloin Steak,122,12,7336
42064,Strawberry with Kellogg's Granola,120,16,5801
42070,Rice Dream Drink Vanilla,91,16,3822
42072,Rosemary Bread,112,3,453
42080,Kids Strawberry Banana Low-Fat Yogurt 25% Less Sugar,120,16,3031
42082,Ne Chevre Cashew Cheeze Pure,91,16,618
42085,Baby Food Pouch - Spinach Pumpkin & Chickpea,120,16,3957
42087,Luncheon Meat,95,15,1090
42089,Boneless Beef Short Ribs,122,12,1834
42096,Boiler Onion,83,4,672
42100,Fresh Daikon,83,4,1168
42102,Natural Sunflower Seed Bread,112,3,3101
42107,Children's Dha Strawberry Liquid,47,11,2594
42126,Cap'n Crunch Crunch Berries Cereal,121,14,6328
42147,Kipper Snack,95,15,515
42151,Organic Promise Sweet Potato Sunshine Cereal,121,14,799
42159,Whole Macadamias Roasted & Salted,117,19,5429
42162,Organic Dark Chocolate Almond Granola Cereal,121,14,6168
42164,Dairy Free Cultured Strawberry Coconut Milk,91,16,2954
42167,Turkey Breast Oven Roasted Premium Thin Sliced,96,20,4493
42174,Light Style Soft Wheat Bread,112,3,3318
42179,Strawberry Select 1% Milk,84,16,862
42182,"Rice Drink, Enriched, Chocolate",91,16,1616
42184,Turkey Cotto Salami,96,20,19
42189,Natural Slow Roasted Roast Beef,96,20,335
42208,"Organic Lemons, Bag",24,4,193
42211,Organic Hemp & Sage Veggie Burgers,42,1,5333
42227,Mediterranean Herbs Feta Crumbles,2,16,1112
42233,Standardized Elderberry Syrup Berry Flavor,47,11,799
42244,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt,120,16,7958
42247,Sweet Potato Yogurt,120,16,627
42248,"Coconut Milk, Classic",91,16,388
42265,Organic Baby Carrots,123,4,2395
42281,Heritage Bites Cereal,121,14,3760
42283,Tuna Creations Hot Buffalo Style,95,15,1043
42287,Organic Pumpkin Flax Granola,57,14,5305
42290,Baby Swiss Cheese Pre-Sliced Deli,2,16,1516
42300,Organic Vitality Snack Chia Squeeze Blackberry Bliss,117,19,5610
42303,Old Fashion Egg Nog,84,16,4787
42308,Sour Sliced French Enriched Bread,112,3,2481
42309,Nonfat Vanilla Bio Kefir,120,16,1950
42315,Tomatillo,83,4,489
42323,Veganic Sprouted Ancient Maize Flakes,121,14,2454
42332,Non-Fat Blueberry Icelandic Yogurt,120,16,2242
42342,Roasted Turkey Breast,96,20,335
42360,Farmhouse Hearty White Bread,112,3,3967
42366,Danimals Chilly Edition Strawberry Explosion Frosted Cinnamon Roll Smoothie,120,16,4750
42372,Pineapple on the Bottom Greek Yogurt,120,16,1231
42374,Organic Deglet Nour Dates,117,19,84
42390,Organic Apple Gala Bag,123,4,799
42393,Original Almond Nog,91,16,85
42401,Apple Cider Warmer Drink Mix,47,11,800
42411,Young Coconut,24,4,672
42419,Morning Oat Crunch Cinnamon Cereal,121,14,4866
42425,Blueberry Almond Granola,57,14,1145
42426,Family Pack of Peeled Chiquita Apples,123,4,3228
42432,Light & Fit Nonfat Raspberry Yogurt,120,16,1144
42438,100% Vegetarian Burgers Grillers Prime,42,1,5333
42443,Whole Milk With Vitamin D,84,16,3505
42445,Organic Plain Whole Milk Yogurt,120,16,130
42446,Shredded Wheat,121,14,602
42457,"Ginger Root, Certified 550 mg, Capsules",47,11,4680
42468,Original Ancient Grain Granola + Puffs Cereal,121,14,6140
42471,Organic Lowfat Chocolate Milk,84,16,2933
42479,Almond Milk Ricotta,84,16,1056
42483,Dried Manzanilla,83,4,535
42491,Smoked Honey Turkey Breast,96,20,1166
42495,Pink Lady (Cripps) Apple,24,4,2078
42509,Original Burger,42,1,515
42518,100% Whole Grain Bread,112,3,4348
42536,Gluten Free Original Granola,57,14,326
42540,Dumpling Hunan,42,1,515
42543,Cold Pressed Flax Oil,47,11,691
42548,Baby Boomer Fresh Creamer Potatoes,83,4,4111
42549,Rice Krispies,121,14,555
42561,Reduced Fat 1% Milk,84,16,3505
42562,Low fat Chocolate Milk,84,16,2302
42567,ArtiHearts,123,4,669
42579,Organic Pitted Prunes,117,19,435
42584,Potato French Fingerling Organic,83,4,697
42597,Folic Acid 800 Mg Vegetable Capsule,47,11,6112
42598,Non-Fat Blackberry on the Bottom Greek Yogurt,120,16,3808
42602,Jumbo Pumpkin,83,4,675
42615,Dark Chocolate With Sea Salt & Almonds,117,19,5941
42616,Crispy Apple Cinnamon Chips,117,19,3388
42619,Granola Crunch Oats 'N Honey,57,14,6328
42629,Original Dried Cranberries,117,19,440
42631,Balanced B Complex Tablets,47,11,7211
42633,Red Delicious Apple,24,4,1129
42634,Old World Flat Breads Crispy Italian Thin Pizza Crust,128,3,3886
42639,Sea Salt Cashews,117,19,1357
42641,Alpha Lipoic Acid 100mg,47,11,8210
42657,Garden Veggie Nuggets,42,1,6000
42662,Brooklyn Bred Bistro Buns,112,3,1968
42663,Biotin 5000 MCG Softgels,47,11,7955
42666,Organic Pistachios,117,19,330
42676,Vanilla Bean 1% Milk Fat Yogurt,120,16,1231
42682,Organic Velvet Pioppini Mushrooms,123,4,2170
42688,Vitacraves Multivitamin Supplement Gummies for Adults,47,11,5246
42692,Orange Flavor Anti-Stress Drink,47,11,4777
42695,Methylcobalamin 5000 Logenges,47,11,8213
42703,Flax Omega Swirl Strawberry Banana,47,11,799
42710,Organic Nonfat Greek Yogurt With Raspberries,120,16,2242
42714,Melatonin Triple Strength Tablets 3 mg,47,11,7020
42718,Plain Hemp Yogurt,120,16,130
42721,Premium Breast of Chicken in Water,95,15,3276
42724,French Batard Bread,112,3,84
42725,"Quick Defense, Vegetarian Liquid Phyto-Caps",47,11,8066
42737,Sweet Potato Noodles,123,4,121
42748,Ginger Rescue Strong Chewable Ginger Tablets,117,19,3051
42749,Fresh Pineapple Spears,123,4,615
42754,Whole Seeded Watermelon,24,4,2386
42756,Cranberry Walnut Bread,112,3,1808
42780,Oregon Strawberry Lowfat Yogurt,120,16,1144
42787,Pepper Turkey,96,20,515
42794,Yellow Caribe Pepper,83,4,617
42796,Broccoli Pot Pie With Cheddar Cheese Sauce,42,1,6927
42798,Lamb Shanks,122,12,324
42799,Ciabatta Loaf,112,3,435
42813,Smoked Maple Ham,96,20,89
42814,Raw Cashews,117,19,468
42822,Organic Rainbow Microgreens,83,4,3785
42826,Garcinia Cambogia Dietary Supplement,47,11,4744
42834,Organic Mini Peeled Carrots,123,4,2395
42848,Chia Powder,117,19,1326
42853,Navitas Goji Berries,117,19,1050
42854,Nourish Bowls Southwest Chipotle,123,4,4824
