product_id,product_name,aisle_id,department_id,nid,name,serving_size,total_fat,fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,carbohydrate,sugars,product_freq
8193,Russet Potato,83,4,0,Cornstarch,100 g,0.1g,0.05 g,,0,9.00 mg,0.4 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,2.00 mg,0.050 mg,0.47 mg,3.00 mg,0.053 mg,13.00 mg,3.00 mg,2.8 mcg,0.06 mg,0.26 g,91.27 g,0.00 g,29313
18234,Organic Spinach Bunch,83,4,0,Cornstarch,100 g,0.1g,0.05 g,,0,9.00 mg,0.4 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,2.00 mg,0.050 mg,0.47 mg,3.00 mg,0.053 mg,13.00 mg,3.00 mg,2.8 mcg,0.06 mg,0.26 g,91.27 g,0.00 g,11843
19678,Organic Russet Potato,83,4,0,Cornstarch,100 g,0.1g,0.05 g,,0,9.00 mg,0.4 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,2.00 mg,0.050 mg,0.47 mg,3.00 mg,0.053 mg,13.00 mg,3.00 mg,2.8 mcg,0.06 mg,0.26 g,91.27 g,0.00 g,32534
25947,Pecan Halves,117,19,0,Cornstarch,100 g,0.1g,0.05 g,,0,9.00 mg,0.4 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,2.00 mg,0.050 mg,0.47 mg,3.00 mg,0.053 mg,13.00 mg,3.00 mg,2.8 mcg,0.06 mg,0.26 g,91.27 g,0.00 g,1054
49683,Cucumber Kirby,83,4,0,Cornstarch,100 g,0.1g,0.05 g,,0,9.00 mg,0.4 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,2.00 mg,0.050 mg,0.47 mg,3.00 mg,0.053 mg,13.00 mg,3.00 mg,2.8 mcg,0.06 mg,0.26 g,91.27 g,0.00 g,97315
6962,Organic Whole Milk Plain Kefir,84,16,1276,"Candies, plain, halavah",100 g,22g,21.52 g,4.1g,0,195.00 mg,0,65.00 mcg,0.00 mcg,2.856 mg,0.174 mg,0.088 mg,0.424 mg,2.00 IU,0.04 mcg,0.348 mg,0.1 mg,0,0,0,33.00 mg,1.202 mg,4.53 mg,218.00 mg,0.873 mg,607.00 mg,187.00 mg,11.5 mcg,4.32 mg,12.49 g,60.49 g,0,1538
15712,Organic Traditional Plain Kefir,120,16,1276,"Candies, plain, halavah",100 g,22g,21.52 g,4.1g,0,195.00 mg,0,65.00 mcg,0.00 mcg,2.856 mg,0.174 mg,0.088 mg,0.424 mg,2.00 IU,0.04 mcg,0.348 mg,0.1 mg,0,0,0,33.00 mg,1.202 mg,4.53 mg,218.00 mg,0.873 mg,607.00 mg,187.00 mg,11.5 mcg,4.32 mg,12.49 g,60.49 g,0,1198
37022,Plain Cultured Goat Milk Kefir,120,16,1276,"Candies, plain, halavah",100 g,22g,21.52 g,4.1g,0,195.00 mg,0,65.00 mcg,0.00 mcg,2.856 mg,0.174 mg,0.088 mg,0.424 mg,2.00 IU,0.04 mcg,0.348 mg,0.1 mg,0,0,0,33.00 mg,1.202 mg,4.53 mg,218.00 mg,0.873 mg,607.00 mg,187.00 mg,11.5 mcg,4.32 mg,12.49 g,60.49 g,0,3095
38051,Shiitake Mushroom,83,4,674,Okara,100 g,1.7g,1.73 g,0.2g,0,9.00 mg,0,26.00 mcg,0.00 mcg,0.100 mg,0.088 mg,0.020 mg,0.020 mg,0.00 IU,0.00 mcg,0.115 mg,0.0 mg,0.00 IU,0,0,80.00 mg,0.200 mg,1.30 mg,26.00 mg,0.404 mg,60.00 mg,213.00 mg,10.6 mcg,0.56 mg,3.52 g,12.23 g,0,2655
7058,Vidalia Onions,83,4,573,"Basil, fresh",100 g,0.6g,0.64 g,,0,4.00 mg,11.4 mg,68.00 mcg,0.00 mcg,0.902 mg,0.209 mg,0.076 mg,0.034 mg,5275.00 IU,0.00 mcg,0.155 mg,18.0 mg,0.00 IU,0.80 mg,414.8 mcg,177.00 mg,0.385 mg,3.17 mg,64.00 mg,1.148 mg,56.00 mg,295.00 mg,0.3 mcg,0.81 mg,3.15 g,2.65 g,0.30 g,1514
7120,Organic Whole Wheat Sourdough Bread,112,3,4470,"Bread, toasted, commercially prepared, whole-wheat",100 g,4.1g,4.07 g,0.9g,0,565.00 mg,33.8 mg,52.00 mcg,0.00 mcg,5.732 mg,0.722 mg,0.284 mg,0.376 mg,4.00 IU,0.00 mcg,0.237 mg,0.0 mg,0.00 IU,0.63 mg,9.0 mcg,130.00 mg,0.670 mg,2.96 mg,99.00 mg,2.545 mg,303.00 mg,326.00 mg,52.6 mcg,2.15 mg,16.27 g,51.16 g,5.77 g,1514
33623,Cage Free Large Brown Eggs,86,16,2591,"Fish, raw, mixed species, yellowtail",100 g,5.2g,5.24 g,1.3g,55mg,39.00 mg,0,4.00 mcg,0.00 mcg,6.800 mg,0.590 mg,0.040 mg,0.144 mg,95.00 IU,1.30 mcg,0.160 mg,2.8 mg,0,0,0.1 mcg,23.00 mg,0.045 mg,0.49 mg,30.00 mg,0.015 mg,157.00 mg,420.00 mg,36.5 mcg,0.52 mg,23.14 g,0.00 g,0,1021
7175,Organic Whipped Naturally Buttery Spread,91,16,3145,"Cheesecake prepared from mix, no-bake type",100 g,13g,12.70 g,6.7g,29mg,380.00 mg,0,30.00 mcg,12.00 mcg,0.493 mg,0.612 mg,0.263 mg,0.121 mg,366.00 IU,0.31 mcg,0.052 mg,0.5 mg,0,0,0,172.00 mg,0.029 mg,0.47 mg,19.00 mg,0.120 mg,234.00 mg,211.00 mg,4.7 mcg,0.46 mg,5.50 g,35.50 g,0,12648
7179,Chopped Pecans,117,19,1,"Nuts, pecans",100 g,72g,71.97 g,6.2g,0,0.00 mg,40.5 mg,22.00 mcg,0.00 mcg,1.167 mg,0.863 mg,0.130 mg,0.660 mg,56.00 IU,0.00 mcg,0.210 mg,1.1 mg,0.00 IU,1.40 mg,3.5 mcg,70.00 mg,1.200 mg,2.53 mg,121.00 mg,4.500 mg,277.00 mg,410.00 mg,3.8 mcg,4.53 mg,9.17 g,13.86 g,3.97 g,4806
13834,Ultra Thin Oven Roasted Turkey Breast,96,20,4493,"Pork sausage, microwaved, fully cooked, link/patty",100 g,42g,41.66 g,14g,79mg,990.00 mg,52.0 mg,1.00 mcg,0.00 mcg,4.328 mg,0.644 mg,0.180 mg,0.243 mg,75.00 IU,0.76 mcg,0.137 mg,0.0 mg,41.00 IU,0.88 mg,2.9 mcg,17.00 mg,0.085 mg,0.95 mg,15.00 mg,0.065 mg,193.00 mg,225.00 mg,22.5 mcg,1.59 mg,15.12 g,0.62 g,0.62 g,1753
41602,Deli Select Ultra Thin Honey Ham,96,20,3252,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,100 g,12g,12.00 g,7.6g,50mg,59.00 mg,0,0,0,0,0,0,0,1053.00 IU,0,0,1.1 mg,0,0,0,161.00 mg,0,0.06 mg,0,0,110.00 mg,210.00 mg,0,0,4.50 g,6.50 g,6.40 g,1814
11933,Grated Parmigiano Reggiano,2,16,3864,"OLIVE GARDEN, chicken parmigiana without pasta",100 g,11g,11.23 g,2.1g,40mg,625.00 mg,0,16.00 mcg,0,5.580 mg,0.955 mg,0.163 mg,0.057 mg,259.00 IU,0.34 mcg,0.183 mg,0,0,1.59 mg,0,95.00 mg,0.062 mg,0.58 mg,25.00 mg,0.129 mg,236.00 mg,277.00 mg,24.0 mcg,0.86 mg,15.33 g,12.28 g,2.68 g,1788
36130,Natural Choice Deli Oven Roasted Turkey,96,20,7450,CAMPBELL'S Homestyle HEALTHY REQUEST Chicken with Whole Grain Pasta Soup,100 g,0.8g,0.82 g,0.2g,4mg,167.00 mg,0,0,0,1.820 mg,0,0.019 mg,0.015 mg,408.00 IU,0,0,0.0 mg,0,0,0,11.00 mg,0.025 mg,0.31 mg,9.00 mg,0.054 mg,45.00 mg,265.00 mg,5.0 mcg,0.20 mg,3.80 g,4.28 g,0.32 g,1212
10580,Pepperoni,96,20,536,"Bologna, beef",100 g,26g,26.13 g,10g,57mg,1013.00 mg,29.7 mg,3.00 mcg,0.00 mcg,2.321 mg,0.385 mg,0.065 mg,0.030 mg,90.00 IU,1.19 mcg,0.157 mg,15.2 mg,28.00 IU,0.56 mg,2.4 mcg,21.00 mg,0.053 mg,1.29 mg,13.00 mg,0.040 mg,154.00 mg,351.00 mg,11.6 mcg,1.93 mg,10.91 g,4.29 g,2.05 g,1549
23643,Organic Currants,83,4,316,"Spices, poppy seed",100 g,42g,41.56 g,4.5g,0,26.00 mg,8.8 mg,82.00 mcg,0.00 mcg,0.896 mg,0.324 mg,0.100 mg,0.854 mg,0.00 IU,0.00 mcg,0.247 mg,1.0 mg,0.00 IU,1.77 mg,0.0 mcg,1438.00 mg,1.627 mg,9.76 mg,347.00 mg,6.707 mg,870.00 mg,719.00 mg,13.5 mcg,7.90 mg,17.99 g,28.13 g,2.99 g,1119
29615,"Bread, Country Buttermilk",112,3,1277,"Milk, dried, buttermilk",100 g,5.8g,5.78 g,3.6g,69mg,517.00 mg,118.7 mg,47.00 mcg,0.00 mcg,0.876 mg,3.170 mg,1.579 mg,0.392 mg,175.00 IU,3.82 mcg,0.338 mg,5.7 mg,20.00 IU,0.10 mg,0.4 mcg,1184.00 mg,0.111 mg,0.30 mg,110.00 mg,0.023 mg,933.00 mg,1592.00 mg,20.3 mcg,4.02 mg,34.30 g,49.00 g,49.00 g,6337
7515,Spinach And Ricotta Ravioli,2,16,1501,"Macaroni and cheese, frozen entree",100 g,6.4g,6.41 g,2.6g,10mg,290.00 mg,8.3 mg,7.00 mcg,0.00 mcg,0.739 mg,0.388 mg,0.057 mg,0.054 mg,182.00 IU,0.12 mcg,0.042 mg,0.0 mg,0.00 IU,0.25 mg,5.1 mcg,114.00 mg,0.051 mg,0.57 mg,17.00 mg,0.216 mg,119.00 mg,95.00 mg,18.5 mcg,0.80 mg,5.60 g,17.28 g,1.53 g,1384
21925,50/50 Mix Spring Mix and Baby Spinach Salad Blend,123,4,849,"PACE, Dry Taco Seasoning Mix",100 g,0g,0.00 g,,0,8068.00 mg,0,0,0,0,0,0,0,9381.00 IU,0,0,45.0 mg,0,0,0,0,0,6.75 mg,0,0,0,0,0,0,0.00 g,56.29 g,18.76 g,2665
14704,Organic Bagged Valencia Oranges,24,4,2436,"Babyfood, orange and pineapple, juice",100 g,0.1g,0.10 g,,0,2.00 mg,0,19.00 mcg,0.00 mcg,0.194 mg,0.059 mg,0.023 mg,0.050 mg,31.00 IU,0.00 mcg,0.062 mg,53.4 mg,0,0.60 mg,0,8.00 mg,0.044 mg,0.42 mg,9.00 mg,0,9.00 mg,141.00 mg,0.1 mcg,0.04 mg,0.50 g,11.70 g,0,2823
21125,Organic Coconut Chia Granola,121,14,2436,"Babyfood, orange and pineapple, juice",100 g,0.1g,0.10 g,,0,2.00 mg,0,19.00 mcg,0.00 mcg,0.194 mg,0.059 mg,0.023 mg,0.050 mg,31.00 IU,0.00 mcg,0.062 mg,53.4 mg,0,0.60 mg,0,8.00 mg,0.044 mg,0.42 mg,9.00 mg,0,9.00 mg,141.00 mg,0.1 mcg,0.04 mg,0.50 g,11.70 g,0,1810
7628,"Dressing, Jersey Sweet Onion, Calorie Free",83,4,1553,"Pie fillings, low calorie, cherry",100 g,0.2g,0.16 g,,0,12.00 mg,4.9 mg,4.00 mcg,0.00 mcg,0.361 mg,0.000 mg,0.039 mg,0.020 mg,208.00 IU,0.00 mcg,0.027 mg,2.8 mg,0.00 IU,0.00 mg,0.0 mcg,11.00 mg,0.084 mg,0.33 mg,8.00 mg,0.057 mg,15.00 mg,118.00 mg,0.1 mcg,0.07 mg,0.82 g,11.98 g,9.15 g,8579
10151,Bolthouse Baby Carrots,123,4,1954,"Babyfood, orange-carrot, juice",100 g,0.1g,0.10 g,,0,10.00 mg,6.5 mg,39.00 mcg,0.00 mcg,0.210 mg,0,0.050 mg,0.060 mg,1880.00 IU,0.00 mcg,0.050 mg,34.1 mg,0.00 IU,0.29 mg,1.5 mcg,16.00 mg,0.044 mg,0.20 mg,10.00 mg,0,19.00 mg,174.00 mg,0.1 mcg,0.07 mg,0.50 g,9.90 g,8.40 g,4726
21903,Organic Baby Spinach,123,4,1954,"Babyfood, orange-carrot, juice",100 g,0.1g,0.10 g,,0,10.00 mg,6.5 mg,39.00 mcg,0.00 mcg,0.210 mg,0,0.050 mg,0.060 mg,1880.00 IU,0.00 mcg,0.050 mg,34.1 mg,0.00 IU,0.29 mg,1.5 mcg,16.00 mg,0.044 mg,0.20 mg,10.00 mg,0,19.00 mg,174.00 mg,0.1 mcg,0.07 mg,0.50 g,9.90 g,8.40 g,241921
22849,Bunny-Luv Fresh Organic Carrots,123,4,1954,"Babyfood, orange-carrot, juice",100 g,0.1g,0.10 g,,0,10.00 mg,6.5 mg,39.00 mcg,0.00 mcg,0.210 mg,0,0.050 mg,0.060 mg,1880.00 IU,0.00 mcg,0.050 mg,34.1 mg,0.00 IU,0.29 mg,1.5 mcg,16.00 mg,0.044 mg,0.20 mg,10.00 mg,0,19.00 mg,174.00 mg,0.1 mcg,0.07 mg,0.50 g,9.90 g,8.40 g,10347
28413,Bunny-Luv Organic Carrots,83,4,1954,"Babyfood, orange-carrot, juice",100 g,0.1g,0.10 g,,0,10.00 mg,6.5 mg,39.00 mcg,0.00 mcg,0.210 mg,0,0.050 mg,0.060 mg,1880.00 IU,0.00 mcg,0.050 mg,34.1 mg,0.00 IU,0.29 mg,1.5 mcg,16.00 mg,0.044 mg,0.20 mg,10.00 mg,0,19.00 mg,174.00 mg,0.1 mcg,0.07 mg,0.50 g,9.90 g,8.40 g,3515
32864,Organic Baby Rainbow Carrots,123,4,1954,"Babyfood, orange-carrot, juice",100 g,0.1g,0.10 g,,0,10.00 mg,6.5 mg,39.00 mcg,0.00 mcg,0.210 mg,0,0.050 mg,0.060 mg,1880.00 IU,0.00 mcg,0.050 mg,34.1 mg,0.00 IU,0.29 mg,1.5 mcg,16.00 mg,0.044 mg,0.20 mg,10.00 mg,0,19.00 mg,174.00 mg,0.1 mcg,0.07 mg,0.50 g,9.90 g,8.40 g,19639
7715,Rosemary Ham,96,20,139,"MURRAY, Honey Graham",100 g,13g,13.20 g,3.2g,0,477.00 mg,0,88.00 mcg,0,3.100 mg,0,0.250 mg,0.420 mg,0,0,0,0,0,0,0,379.00 mg,0,3.80 mg,0,0,45.00 mg,76.00 mg,0,0,5.90 g,75.70 g,22.00 g,4378
36164,Organics Spinach,123,4,206,"Chicory greens, raw",100 g,0.3g,0.30 g,0.1g,0,45.00 mg,12.8 mg,110.00 mcg,0.00 mcg,0.500 mg,1.159 mg,0.100 mg,0.060 mg,5717.00 IU,0.00 mcg,0.105 mg,24.0 mg,0.00 IU,2.26 mg,297.6 mcg,100.00 mg,0.295 mg,0.90 mg,30.00 mg,0.429 mg,47.00 mg,420.00 mg,0.3 mcg,0.42 mg,1.70 g,4.70 g,0.70 g,3004
28918,Marcona Almonds,117,19,1257,"Nuts, blanched, almonds",100 g,53g,52.52 g,4g,0,19.00 mg,52.1 mg,49.00 mcg,0.00 mcg,3.500 mg,0.314 mg,0.711 mg,0.191 mg,7.00 IU,0.00 mcg,0.115 mg,0.0 mg,0.00 IU,23.75 mg,0.0 mcg,236.00 mg,1.027 mg,3.28 mg,268.00 mg,1.835 mg,481.00 mg,659.00 mg,3.2 mcg,2.97 mg,21.40 g,18.67 g,4.63 g,3139
29204,Slivered Almonds,117,19,1257,"Nuts, blanched, almonds",100 g,53g,52.52 g,4g,0,19.00 mg,52.1 mg,49.00 mcg,0.00 mcg,3.500 mg,0.314 mg,0.711 mg,0.191 mg,7.00 IU,0.00 mcg,0.115 mg,0.0 mg,0.00 IU,23.75 mg,0.0 mcg,236.00 mg,1.027 mg,3.28 mg,268.00 mg,1.835 mg,481.00 mg,659.00 mg,3.2 mcg,2.97 mg,21.40 g,18.67 g,4.63 g,1060
33135,Organic Blueberry Kefir,120,16,1626,"Babyfood, prune and orange, juice",100 g,0.3g,0.30 g,,0,2.00 mg,0,13.00 mcg,0.00 mcg,0.396 mg,0.137 mg,0.120 mg,0.044 mg,131.00 IU,0.00 mcg,0.061 mg,63.8 mg,0,0,0,12.00 mg,0.046 mg,0.87 mg,8.00 mg,0,10.00 mg,181.00 mg,0.1 mcg,0.04 mg,0.60 g,16.80 g,0,1575
17160,Smooth & Creamy Organic Lowfat French Vanilla Yogurt,120,16,886,SILK Black Cherry soy yogurt,100 g,1.2g,1.18 g,,0,12.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,17.6 mg,0,0,0,176.00 mg,0,0.64 mg,0,0,0,0,0,0,2.35 g,17.06 g,11.76 g,1456
22416,O'Soy Fruit on the Bottom Strawberry Organic Soy Yogurt,120,16,886,SILK Black Cherry soy yogurt,100 g,1.2g,1.18 g,,0,12.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,17.6 mg,0,0,0,176.00 mg,0,0.64 mg,0,0,0,0,0,0,2.35 g,17.06 g,11.76 g,1031
44085,Vanilla Light & Fit Greek Yogurt,120,16,886,SILK Black Cherry soy yogurt,100 g,1.2g,1.18 g,,0,12.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,17.6 mg,0,0,0,176.00 mg,0,0.64 mg,0,0,0,0,0,0,2.35 g,17.06 g,11.76 g,3769
46817,Non Fat Black Cherry on the Bottom Greek Yogurt,120,16,886,SILK Black Cherry soy yogurt,100 g,1.2g,1.18 g,,0,12.00 mg,0,0,0,0,0,0,0,0.00 IU,0,0,17.6 mg,0,0,0,176.00 mg,0,0.64 mg,0,0,0,0,0,0,2.35 g,17.06 g,11.76 g,4663
43643,Organic Strawana Probugs Kefir,120,16,1643,"Leavening agents, cream of tartar",100 g,0g,0.00 g,,0,52.00 mg,0.0 mg,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.00 mg,0.0 mcg,8.00 mg,0.195 mg,3.72 mg,2.00 mg,0.205 mg,5.00 mg,16500.00 mg,0.2 mcg,0.42 mg,0.00 g,61.50 g,0.00 g,6318
12935,Organic Pasture Raised Brown Eggs,86,16,1332,"Game meat, raw, beaver",100 g,4.8g,4.80 g,,0,51.00 mg,0,0,0,1.900 mg,0,0.220 mg,0.060 mg,0.00 IU,0,0,2.0 mg,0,0,0,15.00 mg,0,6.90 mg,25.00 mg,0,237.00 mg,348.00 mg,26.6 mcg,0,24.05 g,0.00 g,0,3693
28601,Collard Greens,83,4,327,"Turnip greens, raw",100 g,0.3g,0.30 g,0.1g,0,40.00 mg,0,194.00 mcg,0.00 mcg,0.600 mg,0.380 mg,0.100 mg,0.070 mg,11587.00 IU,0.00 mcg,0.263 mg,60.0 mg,0.00 IU,2.86 mg,251.0 mcg,190.00 mg,0.350 mg,1.10 mg,31.00 mg,0.466 mg,42.00 mg,296.00 mg,1.2 mcg,0.19 mg,1.50 g,7.13 g,0.81 g,10455
38400,Asparation/Broccolini/Baby Broccoli,83,4,2170,"Babyfood, strained, tutti frutti, fruit",100 g,0.3g,0.30 g,0.1g,15mg,25.00 mg,3.1 mg,3.00 mcg,0.00 mcg,0.100 mg,0,0.020 mg,0.020 mg,133.00 IU,0.01 mcg,0.020 mg,12.4 mg,0.00 IU,0.11 mg,0.4 mcg,15.00 mg,0.020 mg,0.20 mg,4.00 mg,0,17.00 mg,46.00 mg,0.4 mcg,0.80 mg,0.40 g,15.48 g,9.29 g,16535
10070,Organic 1% Low Fat Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,12121
15221,2% Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,1669
23102,Organic 1% Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,4887
31981,1% Low Fat Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,8621
39863,Organic 2% Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,1490
49517,0% Fat Free Organic Milk,84,16,2659,"Milk, 3.7% milkfat, fluid, producer",100 g,3.7g,3.66 g,2.3g,14mg,49.00 mg,0,5.00 mcg,0.00 mcg,0.084 mg,0.313 mg,0.161 mg,0.038 mg,138.00 IU,0.36 mcg,0.042 mg,1.5 mg,0,0,0,119.00 mg,0.010 mg,0.05 mg,13.00 mg,0.004 mg,93.00 mg,151.00 mg,2.0 mcg,0.38 mg,3.28 g,4.65 g,0,3821
21038,Organic Spelt Tortillas,128,3,2778,"Snacks, white corn, unsalted, tortilla chips",100 g,23g,23.36 g,2.5g,0,15.00 mg,18.1 mg,10.00 mcg,0.00 mcg,1.262 mg,1.185 mg,0.100 mg,0.015 mg,82.00 IU,0.36 mcg,0.213 mg,0.0 mg,0.00 IU,3.53 mg,0.7 mcg,174.00 mg,0.523 mg,2.32 mg,146.00 mg,0,200.00 mg,215.00 mg,6.7 mcg,2.46 mg,7.79 g,65.32 g,1.00 g,2821
24160,Organic Whole Wheat Tortillas,128,3,2778,"Snacks, white corn, unsalted, tortilla chips",100 g,23g,23.36 g,2.5g,0,15.00 mg,18.1 mg,10.00 mcg,0.00 mcg,1.262 mg,1.185 mg,0.100 mg,0.015 mg,82.00 IU,0.36 mcg,0.213 mg,0.0 mg,0.00 IU,3.53 mg,0.7 mcg,174.00 mg,0.523 mg,2.32 mg,146.00 mg,0,200.00 mg,215.00 mg,6.7 mcg,2.46 mg,7.79 g,65.32 g,1.00 g,3268
8424,Broccoli Crown,83,4,52,"Broccoli, raw, leaves",100 g,0.4g,0.35 g,0.1g,0,27.00 mg,0,71.00 mcg,0.00 mcg,0.638 mg,0.535 mg,0.119 mg,0.065 mg,16000.00 IU,0.00 mcg,0.159 mg,93.2 mg,0.00 IU,0,0,48.00 mg,0.045 mg,0.88 mg,25.00 mg,0.229 mg,66.00 mg,325.00 mg,3.0 mcg,0.40 mg,2.98 g,5.06 g,1.48 g,42044
8518,Organic Red Onion,83,4,461,"Lemon peel, raw",100 g,0.3g,0.30 g,,0,6.00 mg,8.5 mg,13.00 mcg,0.00 mcg,0.400 mg,0.319 mg,0.080 mg,0.060 mg,50.00 IU,0.00 mcg,0.172 mg,129.0 mg,0.00 IU,0.25 mg,0.0 mcg,134.00 mg,0.092 mg,0.80 mg,15.00 mg,0,12.00 mg,160.00 mg,0.7 mcg,0.25 mg,1.50 g,16.00 g,4.17 g,66986
26096,"Organic Gala Apples, Bag",24,4,193,"Pumpkin flowers, raw",100 g,0.1g,0.07 g,,0,5.00 mg,0,59.00 mcg,0.00 mcg,0.690 mg,0,0.075 mg,0.042 mg,1947.00 IU,0.00 mcg,0,28.0 mg,0.00 IU,0,0,39.00 mg,0,0.70 mg,24.00 mg,0,49.00 mg,173.00 mg,0.7 mcg,0,1.03 g,3.28 g,0,3306
38159,Organic Yellow Peaches,24,4,193,"Pumpkin flowers, raw",100 g,0.1g,0.07 g,,0,5.00 mg,0,59.00 mcg,0.00 mcg,0.690 mg,0,0.075 mg,0.042 mg,1947.00 IU,0.00 mcg,0,28.0 mg,0.00 IU,0,0,39.00 mg,0,0.70 mg,24.00 mg,0,49.00 mg,173.00 mg,0.7 mcg,0,1.03 g,3.28 g,0,21301
44414,Organic Coconut Date Rolls,117,19,1106,"Cookies, coconut macaroon",100 g,23g,22.55 g,20g,0,241.00 mg,9.1 mg,3.00 mcg,0.00 mcg,0.220 mg,0,0.060 mg,0.020 mg,0.00 IU,0.00 mcg,0.096 mg,0.0 mg,0.00 IU,0.19 mg,1.1 mcg,5.00 mg,0.269 mg,0.82 mg,29.00 mg,0,68.00 mg,123.00 mg,6.8 mcg,0.73 mg,3.02 g,61.22 g,45.16 g,1122
24954,Total 0% with Honey Nonfat Greek Strained Yogurt,120,16,2851,"Egg custards, prepared with 2% milk, dry mix",100 g,2.8g,2.83 g,1.5g,49mg,87.00 mg,13.5 mg,8.00 mcg,0.00 mcg,0.135 mg,0.683 mg,0.235 mg,0.056 mg,208.00 IU,0.58 mcg,0.066 mg,0.2 mg,44.00 IU,0.03 mg,0.2 mcg,146.00 mg,0.012 mg,0.33 mg,17.00 mg,0.016 mg,137.00 mg,214.00 mg,4.9 mcg,0.61 mg,4.13 g,17.61 g,4.63 g,11234
18359,Bag of Red Delicious Apples,123,4,3274,"Cereals ready-to-eat, KASHI Berry Blossom",100 g,3g,3.00 g,0.4g,0,419.00 mg,0,11.00 mcg,0.00 mcg,3.200 mg,0,0.150 mg,0.280 mg,85.00 IU,0,0.070 mg,6.0 mg,0,0,0,35.00 mg,0,3.20 mg,87.00 mg,0,188.00 mg,250.00 mg,0,1.60 mg,7.50 g,83.09 g,23.39 g,1184
